2,global_rounds,id_list
92,89,"[6, 31, 18, 21, 35, 41, 32, 30, 8, 49, 13, 23, 12, 7, 9, 4, 17, 0, 10, 48, 2, 19, 39, 46, 34, 11, 16, 45, 25, 22, 47, 40, 5, 24, 42, 38, 26, 28, 33, 43, 29, 44, 20, 3, 14, 36, 1, 27, 37, 15]"
93,90,"[6, 40, 8, 12, 27, 18, 37, 7, 17, 0, 11, 46, 21, 34, 25, 20, 45, 4, 39, 10, 29, 16, 44, 42, 47, 30, 15, 35, 19, 32, 41, 43, 28, 3, 36, 49, 23, 31, 14, 1, 38, 33, 26, 24, 22, 5, 9, 48, 13, 2]"
94,91,"[32, 26, 19, 39, 14, 46, 33, 17, 2, 41, 10, 28, 27, 0, 25, 16, 44, 38, 42, 6, 11, 1, 7, 40, 29, 34, 20, 43, 12, 37, 5, 15, 48, 31, 3, 18, 35, 49, 23, 30, 45, 21, 47, 22, 4, 13, 36, 9, 24, 8]"
95,92,"[31, 20, 36, 19, 17, 26, 7, 4, 44, 10, 2, 32, 16, 22, 28, 27, 41, 29, 39, 5, 38, 0, 1, 25, 46, 30, 47, 8, 42, 33, 9, 35, 37, 45, 43, 23, 13, 34, 49, 18, 3, 24, 12, 11, 40, 48, 14, 15, 6, 21]"
96,93,"[2, 10, 31, 11, 9, 4, 43, 39, 33, 28, 46, 6, 49, 34, 16, 19, 15, 41, 24, 12, 8, 0, 44, 35, 30, 17, 7, 22, 14, 18, 20, 48, 40, 21, 13, 38, 47, 5, 32, 29, 26, 25, 42, 45, 3, 23, 36, 27, 37, 1]"
97,94,"[48, 28, 23, 31, 39, 20, 24, 7, 32, 18, 29, 10, 6, 47, 4, 19, 2, 1, 36, 45, 21, 35, 38, 13, 44, 25, 37, 3, 42, 34, 8, 22, 40, 16, 9, 46, 26, 5, 27, 49, 33, 14, 12, 43, 0, 15, 30, 41, 11, 17]"
98,95,"[17, 8, 10, 13, 48, 42, 44, 28, 3, 49, 14, 22, 19, 5, 7, 43, 38, 46, 29, 4, 9, 26, 20, 12, 18, 33, 24, 16, 47, 35, 34, 31, 30, 0, 39, 23, 11, 41, 15, 27, 1, 32, 25, 2, 40, 45, 21, 37, 6, 36]"
99,96,"[31, 19, 1, 42, 14, 18, 9, 36, 22, 30, 7, 21, 3, 32, 44, 16, 26, 47, 45, 24, 8, 6, 35, 41, 23, 2, 5, 49, 25, 13, 4, 34, 0, 46, 20, 40, 33, 38, 11, 12, 29, 27, 43, 10, 37, 39, 48, 28, 17, 15]"
100,97,"[11, 6, 13, 24, 3, 44, 10, 30, 39, 43, 19, 35, 23, 0, 33, 32, 34, 15, 8, 1, 27, 7, 16, 9, 38, 42, 4, 41, 14, 18, 17, 48, 20, 45, 2, 12, 29, 25, 47, 36, 5, 26, 49, 28, 40, 31, 46, 37, 22, 21]"
101,98,"[31, 36, 38, 41, 42, 37, 12, 40, 6, 46, 11, 21, 16, 35, 34, 23, 29, 4, 18, 17, 0, 5, 48, 45, 27, 39, 32, 30, 14, 13, 15, 22, 3, 20, 28, 47, 19, 8, 2, 26, 24, 9, 33, 1, 7, 25, 49, 44, 43, 10]"
102,99,"[29, 49, 47, 23, 37, 26, 20, 34, 28, 25, 21, 3, 42, 11, 38, 8, 19, 6, 7, 15, 13, 33, 14, 39, 36, 31, 30, 44, 45, 32, 40, 4, 18, 46, 41, 12, 48, 22, 43, 27, 16, 1, 0, 10, 5, 17, 9, 2, 24, 35]"
103,100,"[44, 36, 38, 1, 30, 47, 12, 41, 28, 32, 18, 34, 19, 11, 26, 0, 29, 17, 2, 46, 40, 48, 45, 43, 21, 24, 23, 37, 5, 33, 8, 27, 14, 22, 49, 35, 20, 3, 25, 15, 31, 42, 7, 13, 16, 9, 6, 39, 10, 4]"
