2,global_rounds,id_list
92,89,"[23, 18, 47, 53, 63, 92, 41, 27, 0, 30, 4, 38, 84, 17, 11, 33, 79, 15, 51, 32, 90, 54, 94, 74, 42, 55, 68, 14, 88, 12, 95, 99, 8, 16, 67, 78, 85, 61, 3, 9, 7, 56, 75, 36, 57, 13, 28, 19, 22, 60]"
93,90,"[64, 25, 3, 39, 70, 0, 35, 71, 36, 34, 17, 85, 65, 66, 54, 75, 98, 99, 12, 29, 77, 80, 93, 13, 51, 42, 4, 27, 53, 45, 37, 81, 73, 69, 16, 21, 28, 33, 52, 7, 55, 6, 38, 96, 50, 41, 58, 48, 56, 74]"
94,91,"[58, 26, 13, 69, 67, 22, 89, 0, 88, 29, 48, 5, 43, 76, 9, 66, 4, 33, 1, 94, 87, 97, 84, 56, 34, 63, 44, 61, 86, 14, 8, 7, 93, 78, 40, 18, 90, 10, 70, 42, 55, 49, 51, 6, 41, 77, 28, 83, 11, 30]"
95,92,"[87, 53, 24, 83, 70, 11, 94, 28, 67, 58, 44, 1, 27, 86, 35, 90, 18, 46, 25, 81, 56, 16, 64, 41, 69, 37, 74, 2, 97, 92, 23, 88, 77, 30, 12, 42, 3, 59, 51, 5, 93, 95, 82, 6, 98, 84, 45, 38, 32, 48]"
96,93,"[70, 2, 1, 82, 68, 54, 87, 50, 74, 17, 44, 3, 30, 77, 60, 49, 21, 48, 4, 52, 8, 27, 45, 62, 29, 34, 20, 98, 38, 42, 86, 6, 40, 12, 36, 61, 0, 72, 51, 39, 25, 71, 59, 93, 31, 18, 84, 5, 88, 13]"
97,94,"[23, 83, 57, 95, 12, 20, 48, 66, 10, 93, 81, 55, 53, 17, 18, 8, 65, 69, 6, 16, 63, 68, 37, 29, 22, 60, 7, 34, 26, 44, 1, 45, 49, 9, 24, 64, 82, 0, 96, 59, 46, 62, 74, 21, 75, 40, 77, 51, 47, 61]"
98,95,"[52, 61, 66, 47, 24, 69, 33, 50, 10, 70, 4, 37, 99, 36, 67, 75, 59, 96, 12, 35, 84, 38, 68, 16, 6, 73, 30, 87, 44, 53, 19, 49, 9, 79, 18, 27, 88, 17, 8, 78, 71, 0, 93, 3, 5, 11, 95, 22, 45, 40]"
99,96,"[31, 39, 54, 1, 87, 32, 64, 80, 33, 53, 49, 10, 51, 96, 62, 17, 85, 24, 81, 23, 52, 22, 71, 99, 67, 69, 50, 5, 20, 29, 86, 79, 37, 77, 7, 92, 41, 38, 9, 12, 70, 94, 6, 35, 82, 65, 76, 63, 13, 18]"
100,97,"[37, 73, 22, 67, 54, 49, 6, 82, 98, 41, 30, 96, 0, 95, 13, 59, 93, 45, 70, 28, 7, 83, 8, 51, 14, 16, 23, 11, 2, 24, 89, 65, 92, 33, 90, 12, 87, 72, 86, 71, 32, 62, 9, 44, 91, 39, 40, 80, 18, 47]"
101,98,"[61, 7, 84, 89, 20, 95, 27, 55, 4, 45, 58, 37, 82, 18, 1, 54, 52, 33, 51, 71, 85, 5, 72, 77, 39, 96, 30, 57, 98, 46, 42, 12, 56, 24, 50, 31, 91, 21, 35, 53, 65, 66, 6, 74, 67, 13, 97, 92, 17, 86]"
102,99,"[34, 27, 24, 64, 40, 75, 82, 70, 46, 37, 52, 99, 28, 26, 33, 69, 15, 95, 45, 19, 92, 66, 9, 47, 35, 23, 0, 13, 32, 53, 48, 11, 93, 12, 31, 44, 54, 89, 68, 84, 61, 14, 73, 74, 20, 87, 85, 78, 58, 91]"
103,100,"[69, 16, 58, 22, 63, 50, 28, 33, 67, 12, 80, 93, 91, 55, 95, 48, 3, 40, 65, 27, 74, 20, 19, 7, 9, 71, 23, 30, 36, 62, 24, 43, 98, 81, 85, 99, 64, 1, 0, 6, 37, 11, 70, 66, 53, 15, 88, 87, 4, 21]"
