1,clientid,error
448,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
449,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
450,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
451,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
452,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
453,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
454,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
455,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
456,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
457,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
458,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
459,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
460,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
461,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
462,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
463,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
464,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
465,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
466,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
467,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
468,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
469,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
470,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
471,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
472,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
473,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
474,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
475,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
476,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
477,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
478,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
479,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
480,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
481,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
482,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
483,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
484,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
485,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
486,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
487,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
488,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
489,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
490,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
491,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
492,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
493,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
494,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
495,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
496,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
497,7,"[0.6962904667460509, 0.6962904667460509, 0.7174690381227271, 0.7174690381227271, 0.6819662207260508, 0.6819662207260508, 0.7675761383871561, 0.7675761383871561, 0.7683949374258031, 0.7683949374258031, 0.7548984549088833, 0.7548984549088833, 0.6410202696755358, 0.6410202696755358, 0.714600813151208, 0.714600813151208, 0.7499234691250092, 0.7499234691250092, 0.7549672999387367, 0.7549672999387367, 0.6720954033486897, 0.6720954033486897, 0.7670401663019597, 0.7670401663019597]"
498,8,"[0.7654240261337025, 0.7654240261337025, 0.8128142280513946, 0.8128142280513946, 0.7321391345451023, 0.7321391345451023, 0.652236355826075, 0.652236355826075, 0.6311263221243895, 0.6311263221243895, 0.5963064823586586, 0.5963064823586586, 0.6228434618309954, 0.6228434618309954, 0.6282965135719614, 0.6282965135719614, 0.6768901220786805, 0.6768901220786805, 0.6312452613291639, 0.6312452613291639, 0.6447514228032521, 0.6447514228032521, 0.6695209058586993, 0.6695209058586993, 0.6743346838449443, 0.6743346838449443, 0.5702777798103109, 0.5702777798103109, 0.5709682112550658, 0.5709682112550658, 0.6227381671678429, 0.6227381671678429, 0.5799103867884441]"
499,8,"[0.7654240261337025, 0.7654240261337025, 0.8128142280513946, 0.8128142280513946, 0.7321391345451023, 0.7321391345451023, 0.652236355826075, 0.652236355826075, 0.6311263221243895, 0.6311263221243895, 0.5963064823586586, 0.5963064823586586, 0.6228434618309954, 0.6228434618309954, 0.6282965135719614, 0.6282965135719614, 0.6768901220786805, 0.6768901220786805, 0.6312452613291639, 0.6312452613291639, 0.6447514228032521, 0.6447514228032521, 0.6695209058586993, 0.6695209058586993, 0.6743346838449443, 0.6743346838449443, 0.5702777798103109, 0.5702777798103109, 0.5709682112550658, 0.5709682112550658, 0.6227381671678429, 0.6227381671678429, 0.5799103867884441]"
500,8,"[0.7654240261337025, 0.7654240261337025, 0.8128142280513946, 0.8128142280513946, 0.7321391345451023, 0.7321391345451023, 0.652236355826075, 0.652236355826075, 0.6311263221243895, 0.6311263221243895, 0.5963064823586586, 0.5963064823586586, 0.6228434618309954, 0.6228434618309954, 0.6282965135719614, 0.6282965135719614, 0.6768901220786805, 0.6768901220786805, 0.6312452613291639, 0.6312452613291639, 0.6447514228032521, 0.6447514228032521, 0.6695209058586993, 0.6695209058586993, 0.6743346838449443, 0.6743346838449443, 0.5702777798103109, 0.5702777798103109, 0.5709682112550658, 0.5709682112550658, 0.6227381671678429, 0.6227381671678429, 0.5799103867884441]"
501,8,"[0.7654240261337025, 0.7654240261337025, 0.8128142280513946, 0.8128142280513946, 0.7321391345451023, 0.7321391345451023, 0.652236355826075, 0.652236355826075, 0.6311263221243895, 0.6311263221243895, 0.5963064823586586, 0.5963064823586586, 0.6228434618309954, 0.6228434618309954, 0.6282965135719614, 0.6282965135719614, 0.6768901220786805, 0.6768901220786805, 0.6312452613291639, 0.6312452613291639, 0.6447514228032521, 0.6447514228032521, 0.6695209058586993, 0.6695209058586993, 0.6743346838449443, 0.6743346838449443, 0.5702777798103109, 0.5702777798103109, 0.5709682112550658, 0.5709682112550658, 0.6227381671678429, 0.6227381671678429, 0.5799103867884441]"
502,8,"[0.7654240261337025, 0.7654240261337025, 0.8128142280513946, 0.8128142280513946, 0.7321391345451023, 0.7321391345451023, 0.652236355826075, 0.652236355826075, 0.6311263221243895, 0.6311263221243895, 0.5963064823586586, 0.5963064823586586, 0.6228434618309954, 0.6228434618309954, 0.6282965135719614, 0.6282965135719614, 0.6768901220786805, 0.6768901220786805, 0.6312452613291639, 0.6312452613291639, 0.6447514228032521, 0.6447514228032521, 0.6695209058586993, 0.6695209058586993, 0.6743346838449443, 0.6743346838449443, 0.5702777798103109, 0.5702777798103109, 0.5709682112550658, 0.5709682112550658, 0.6227381671678429, 0.6227381671678429, 0.5799103867884441]"
