1,clientid,error
375,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
376,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
377,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
378,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
379,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
380,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
381,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
382,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
383,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
384,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
385,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
386,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
387,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
388,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
389,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
390,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
391,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
392,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
393,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
394,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
395,3,"[0.6621926107146985, 0.5960130053633361, 0.5609752875325722, 0.5441783026641633, 0.5299468121560511, 0.5070157616997064, 0.5445401319831317, 0.6132568900501885, 0.4986724577514724, 0.5116969156678864, 0.4755386221852951, 0.48895681622401527, 0.5147018676408156, 0.5515924002736294, 0.51830327222261, 0.5176303756619522, 0.5267013633953139, 0.5389666296073996, 0.5243935055263629, 0.6003699391761563, 0.4576380949817683, 0.5013179381204643, 0.6113625698914552, 0.5878814240649656, 0.5077158388047271, 0.5263542481901442, 0.5183028963627802, 0.4944510221403543, 0.5214932144362293, 0.5892254759633292, 0.559512304577277, 0.5674854661897232, 0.5415601209146641, 0.5744482403324701, 0.5458008802709917, 0.5073113599408308, 0.5176387782069838, 0.4972139514124074, 0.5428807787987602, 0.5207825151214165, 0.4593576356790468, 0.5586340194156263, 0.5615698523859098, 0.5436628215901013, 0.5178535644076339, 0.6051675895992544, 0.6056023575994645, 0.5489066176981447, 0.5711413167637425, 0.5244454281688281, 0.6153973871830589, 0.5609453735729744, 0.5987225963432122, 0.5052933322792409, 0.55196379403708, 0.5852901062130136, 0.5309705079145087, 0.5849177229448728, 0.645956851973581, 0.5603485653605137, 0.5680650097247649, 0.6251276448369122, 0.497870659474117, 0.608276595103822]"
