1,clientid,error
1874,18,[]
1875,18,[]
1876,18,[]
1877,18,[]
1878,18,[]
1879,18,[]
1880,18,[]
1881,18,[]
1882,18,[]
1883,18,[]
1884,18,[]
1885,18,[]
1886,18,[]
1887,18,[]
1888,18,[]
1889,18,[]
1890,18,[]
1891,18,[]
1892,18,[]
1893,18,[]
1894,18,[]
1895,18,[]
1896,18,[]
1897,18,[]
1898,18,[]
1899,18,[]
1900,18,[]
1901,18,[]
1902,18,[]
1903,18,[]
1904,18,[]
1905,18,[]
1906,18,[]
1907,18,[]
1908,18,[]
1909,18,[]
1910,18,[]
1911,18,[]
1912,18,[]
1913,18,[]
1914,18,[]
1915,18,[]
1916,18,[]
1917,18,[]
1918,18,[]
1919,18,[]
1920,18,[]
1921,19,[]
1922,19,[]
1923,19,[]
1924,19,[]
1925,19,[]
1926,19,[]
1927,19,[]
1928,19,[]
1929,19,[]
1930,19,[]
1931,19,[]
1932,19,[]
1933,19,[]
1934,19,[]
1935,19,[]
1936,19,[]
1937,19,[]
1938,19,[]
1939,19,[]
1940,19,[]
1941,19,[]
1942,19,[]
1943,19,[]
1944,19,[]
1945,19,[]
1946,19,[]
1947,19,[]
1948,19,[]
1949,19,[]
1950,19,[]
1951,19,[]
1952,19,[]
1953,19,[]
1954,19,[]
1955,19,[]
1956,19,[]
1957,19,[]
1958,19,[]
1959,19,[]
1960,19,[]
1961,19,[]
1962,19,[]
1963,19,[]
1964,19,[]
1965,19,[]
1966,19,[]
1967,19,[]
1968,19,[]
1969,19,[]
1970,19,[]
1971,19,[]
1972,19,[]
1973,19,[]
1974,19,[]
1975,19,[]
1976,19,[]
1977,19,[]
1978,19,[]
1979,19,[]
1980,19,[]
1981,19,[]
1982,19,[]
1983,19,[]
1984,19,[]
1985,19,[]
1986,19,[]
1987,19,[]
1988,19,[]
1989,19,[]
1990,19,[]
1991,19,[]
1992,19,[]
1993,19,[]
1994,19,[]
1995,19,[]
1996,19,[]
1997,19,[]
1998,19,[]
1999,19,[]
2000,19,[]
2001,19,[]
2002,19,[]
2003,19,[]
2004,19,[]
2005,19,[]
2006,19,[]
2007,19,[]
2008,19,[]
2009,19,[]
2010,19,[]
2011,19,[]
2012,19,[]
2013,19,[]
2014,19,[]
2015,19,[]
2016,19,[]
2017,19,[]
2018,19,[]
2019,19,[]
2020,19,[]
2021,19,[]
