1,clientid,error
595,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
596,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
597,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
598,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
599,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
600,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
601,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
602,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
603,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
604,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
605,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
606,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
607,5,"[0.35385211927505833, 0.3291366286451618, 0.3015500313602388, 0.2847701120842248, 0.26757786763676755, 0.2526463913063829, 0.23867197131738066, 0.22609060753680144, 0.21548516610171645, 0.20920100485925408, 0.1985616490027557, 0.1913537840428762, 0.18130332234024535, 0.17269195129571016, 0.1651753581809074, 0.15644289932824904, 0.14983850967910256, 0.14677785016984368, 0.13917535961964556, 0.13099059507716448, 0.1282007954022265, 0.12610268903537267, 0.12402303780526078, 0.11734084439665216, 0.11451973049333901, 0.11680079202104632, 0.11203141103553207, 0.11185141167773205, 0.10423277602846308, 0.1055721272527929, 0.10183674128573329, 0.09918875698209982, 0.09286475377373184, 0.08942049574618674, 0.0843214943062291, 0.08266650779176415, 0.08407054478688224, 0.07872048529116, 0.07531060021770827, 0.07249571110494799, 0.06994822195142357, 0.06948798962443106, 0.06693372551031038, 0.06262290407583956, 0.061492256316196287, 0.0646324520582857, 0.06169377136400726, 0.05915528210799797, 0.05912162237965579, 0.05728506270975534, 0.05490328807527476, 0.052473473937012995, 0.053039535647979696, 0.05168670288038508, 0.048121609207792064, 0.049661289623394014, 0.04744741452370363]"
608,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
609,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
610,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
611,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
612,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
613,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
614,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
615,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
616,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
617,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
618,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
619,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
620,6,"[0.342175207464959, 0.31670863085964557, 0.28264677487184847, 0.2611953845782573, 0.24339595540494346, 0.2287056619191871, 0.2172420349916295, 0.20334301420381118, 0.19266394695273525, 0.18241572837509654, 0.1716929334828108, 0.16236631571924295, 0.15564029117736797, 0.14889218577483482, 0.14221714380290681, 0.13661196960174965, 0.13426223479108207, 0.12718384382298867, 0.12364840885514722, 0.1161296430767343, 0.11072514277873206, 0.10475712868861957, 0.09946984029294452, 0.09987202633629878, 0.09509618833313042, 0.09217731957203003, 0.08646158278181788, 0.0822152656810777, 0.07880365555730542, 0.07685745420026235, 0.07319364625079215, 0.0713734918207117, 0.0689543890605671, 0.06822032898956117, 0.06302478867719936, 0.061578791929935796, 0.0616325017578004, 0.05680798051579111, 0.05893222020860845, 0.05517533238917576, 0.05231241986842723, 0.05383775072940867, 0.05392451871550645, 0.05170358226100421, 0.0472446973973347, 0.05108784133919666, 0.047364763826313896, 0.04421926265174384]"
