1,global_rounds,id_list
43,42,"[3, 20, 48, 32, 78, 25, 27, 21, 93, 70]"
44,43,"[37, 54, 19, 16, 10, 8, 14, 81, 26, 69]"
45,44,"[80, 3, 49, 24, 43, 55, 1, 13, 89, 79]"
46,45,"[20, 6, 53, 84, 58, 76, 43, 81, 33, 91]"
47,46,"[25, 0, 20, 86, 53, 65, 21, 24, 38, 87]"
48,47,"[92, 98, 26, 77, 76, 86, 80, 48, 3, 71]"
49,48,"[67, 95, 6, 0, 56, 80, 75, 38, 55, 84]"
50,49,"[74, 1, 68, 76, 42, 7, 49, 67, 2, 57]"
51,50,"[48, 97, 22, 40, 2, 56, 42, 94, 29, 3]"
52,51,"[18, 42, 13, 27, 80, 25, 78, 5, 46, 96]"
53,52,"[95, 57, 53, 32, 90, 2, 96, 45, 70, 61]"
54,53,"[36, 83, 41, 23, 19, 60, 33, 45, 13, 17]"
55,54,"[47, 73, 44, 64, 4, 13, 11, 40, 23, 22]"
56,55,"[1, 24, 96, 87, 58, 41, 60, 99, 75, 85]"
57,56,"[24, 23, 67, 46, 93, 30, 45, 54, 92, 62]"
58,57,"[56, 26, 33, 96, 39, 4, 98, 73, 85, 54]"
59,58,"[77, 97, 34, 27, 6, 57, 11, 82, 49, 79]"
60,59,"[54, 63, 87, 32, 51, 85, 45, 41, 6, 76]"
61,60,"[40, 50, 32, 18, 4, 82, 29, 27, 23, 43]"
62,61,"[15, 28, 68, 97, 34, 25, 93, 55, 72, 29]"
63,62,"[16, 20, 21, 3, 2, 82, 87, 24, 39, 40]"
64,63,"[18, 38, 61, 3, 88, 40, 51, 32, 85, 35]"
65,64,"[83, 36, 97, 1, 79, 15, 24, 35, 68, 65]"
66,65,"[4, 88, 99, 58, 16, 19, 81, 34, 60, 20]"
67,66,"[39, 72, 60, 54, 16, 3, 41, 80, 15, 46]"
68,67,"[51, 35, 59, 88, 95, 57, 91, 44, 6, 36]"
69,68,"[52, 20, 69, 64, 18, 73, 10, 6, 21, 16]"
70,69,"[67, 28, 36, 10, 49, 92, 30, 66, 63, 37]"
71,70,"[50, 37, 61, 22, 30, 93, 66, 84, 96, 41]"
72,71,"[30, 96, 39, 2, 40, 32, 61, 69, 5, 48]"
73,72,"[48, 76, 21, 41, 84, 14, 25, 0, 24, 43]"
74,73,"[15, 95, 46, 20, 99, 61, 68, 17, 9, 84]"
75,74,"[43, 58, 87, 68, 20, 66, 56, 44, 63, 6]"
76,75,"[35, 77, 81, 74, 85, 13, 94, 25, 46, 41]"
77,76,"[28, 36, 9, 90, 24, 23, 33, 63, 31, 15]"
78,77,"[85, 2, 87, 7, 86, 23, 56, 76, 96, 36]"
79,78,"[0, 91, 11, 34, 95, 53, 36, 26, 74, 27]"
80,79,"[30, 71, 23, 21, 17, 91, 32, 24, 73, 63]"
81,80,"[91, 23, 87, 8, 39, 71, 64, 47, 66, 84]"
82,81,"[54, 51, 2, 38, 44, 11, 7, 73, 0, 53]"
83,82,"[73, 92, 33, 66, 79, 77, 75, 53, 6, 78]"
84,83,"[6, 4, 15, 33, 62, 28, 58, 57, 47, 51]"
85,84,"[67, 77, 25, 93, 38, 97, 64, 76, 29, 34]"
86,85,"[28, 82, 72, 68, 93, 62, 96, 70, 50, 71]"
87,86,"[61, 46, 84, 31, 11, 22, 13, 97, 94, 71]"
88,87,"[17, 94, 13, 95, 88, 7, 32, 61, 2, 74]"
89,88,"[80, 24, 55, 81, 87, 1, 44, 96, 98, 73]"
90,89,"[48, 31, 5, 45, 56, 72, 7, 64, 12, 95]"
91,90,"[64, 11, 1, 53, 39, 79, 43, 69, 2, 97]"
92,91,"[29, 1, 59, 78, 12, 55, 42, 61, 49, 86]"
93,92,"[36, 65, 91, 77, 4, 70, 83, 84, 33, 95]"
94,93,"[44, 62, 79, 70, 46, 45, 28, 0, 4, 92]"
95,94,"[39, 30, 45, 42, 26, 20, 67, 93, 96, 5]"
96,95,"[96, 25, 4, 78, 7, 29, 0, 92, 58, 17]"
97,96,"[31, 78, 38, 22, 25, 98, 30, 2, 85, 8]"
98,97,"[38, 56, 41, 3, 96, 32, 8, 30, 34, 49]"
99,98,"[65, 8, 47, 19, 5, 57, 80, 66, 50, 46]"
100,99,"[52, 23, 27, 85, 75, 19, 13, 92, 51, 90]"
101,100,"[77, 64, 20, 51, 25, 90, 38, 63, 35, 8]"
102,101,"[24, 19, 4, 70, 7, 25, 12, 16, 58, 54]"
103,102,"[53, 7, 44, 5, 90, 80, 79, 96, 92, 52]"
104,103,"[32, 55, 36, 2, 25, 19, 98, 17, 7, 89]"
105,104,"[86, 71, 16, 12, 13, 79, 88, 15, 37, 47]"
106,105,"[29, 9, 30, 44, 98, 92, 74, 84, 41, 53]"
107,106,"[17, 19, 33, 26, 68, 65, 61, 45, 6, 77]"
108,107,"[11, 7, 56, 23, 93, 90, 60, 92, 41, 43]"
109,108,"[97, 56, 67, 65, 72, 68, 22, 21, 63, 89]"
110,109,"[75, 63, 29, 67, 15, 33, 32, 24, 76, 72]"
111,110,"[64, 11, 3, 66, 68, 57, 20, 59, 61, 51]"
112,111,"[95, 57, 46, 24, 98, 18, 50, 32, 7, 39]"
113,112,"[24, 56, 63, 71, 61, 13, 10, 89, 36, 86]"
114,113,"[55, 8, 96, 3, 33, 61, 16, 48, 10, 88]"
115,114,"[61, 63, 68, 97, 56, 10, 78, 67, 75, 87]"
116,115,"[32, 86, 8, 30, 21, 44, 71, 70, 18, 26]"
117,116,"[43, 33, 35, 30, 84, 25, 17, 8, 16, 64]"
118,117,"[88, 13, 9, 39, 51, 25, 45, 74, 23, 52]"
119,118,"[18, 21, 7, 48, 47, 40, 95, 98, 88, 67]"
120,119,"[49, 19, 69, 1, 54, 67, 72, 84, 33, 71]"
121,120,"[7, 74, 87, 56, 33, 57, 64, 91, 71, 24]"
122,121,"[0, 83, 24, 97, 40, 14, 28, 8, 7, 61]"
123,122,"[61, 23, 71, 86, 40, 30, 64, 78, 75, 14]"
124,123,"[9, 74, 31, 73, 71, 38, 88, 27, 5, 59]"
125,124,"[52, 25, 34, 76, 71, 45, 59, 13, 57, 7]"
126,125,"[77, 39, 32, 49, 86, 25, 43, 99, 91, 42]"
127,126,"[43, 11, 64, 23, 3, 93, 54, 88, 0, 57]"
128,127,"[81, 78, 16, 36, 49, 17, 2, 6, 20, 8]"
129,128,"[82, 0, 90, 88, 22, 64, 84, 50, 61, 83]"
130,129,"[93, 1, 65, 14, 83, 88, 22, 92, 63, 52]"
131,130,"[16, 73, 93, 80, 62, 68, 66, 65, 41, 22]"
132,131,"[90, 69, 94, 39, 65, 91, 98, 35, 82, 16]"
133,132,"[32, 48, 12, 49, 55, 21, 87, 61, 36, 10]"
134,133,"[63, 22, 0, 94, 86, 72, 61, 92, 25, 82]"
135,134,"[61, 89, 78, 91, 42, 0, 52, 62, 38, 46]"
136,135,"[31, 9, 95, 24, 73, 69, 71, 98, 33, 52]"
137,136,"[29, 21, 95, 20, 96, 99, 92, 8, 58, 90]"
138,137,"[88, 24, 77, 89, 16, 14, 26, 58, 98, 92]"
139,138,"[27, 42, 57, 61, 11, 36, 13, 97, 1, 41]"
140,139,"[59, 73, 88, 7, 64, 39, 30, 34, 25, 95]"
141,140,"[85, 98, 84, 92, 73, 10, 67, 54, 99, 90]"
142,141,"[33, 74, 34, 0, 42, 62, 99, 11, 73, 66]"
143,142,"[3, 40, 92, 71, 99, 14, 26, 53, 22, 73]"
144,143,"[97, 46, 34, 92, 87, 33, 0, 94, 83, 4]"
145,144,"[82, 16, 68, 1, 21, 94, 64, 40, 56, 80]"
146,145,"[88, 14, 56, 60, 47, 35, 57, 94, 44, 75]"
147,146,"[88, 81, 70, 63, 39, 42, 2, 16, 9, 84]"
148,147,"[14, 61, 56, 71, 44, 78, 3, 83, 52, 66]"
149,148,"[51, 99, 58, 17, 21, 12, 81, 32, 53, 42]"
150,149,"[6, 25, 39, 87, 66, 84, 21, 83, 43, 38]"
151,150,"[75, 57, 29, 35, 64, 71, 6, 66, 82, 40]"
152,151,"[95, 20, 90, 53, 93, 55, 91, 38, 86, 44]"
153,152,"[1, 16, 12, 87, 84, 40, 36, 54, 83, 72]"
154,153,"[11, 32, 54, 28, 0, 86, 35, 58, 42, 44]"
155,154,"[72, 95, 94, 76, 25, 59, 1, 48, 79, 67]"
156,155,"[67, 8, 28, 86, 64, 69, 2, 34, 73, 81]"
157,156,"[35, 18, 33, 42, 72, 9, 46, 23, 91, 17]"
158,157,"[75, 62, 29, 6, 90, 71, 42, 51, 80, 91]"
159,158,"[13, 26, 96, 27, 56, 61, 60, 71, 23, 22]"
